country,subnational1,subnational2,threshold,area_ha,extent_2000_ha,extent_2010_ha,gain_2000-2020_ha,tc_loss_ha_2001,tc_loss_ha_2002,tc_loss_ha_2003,tc_loss_ha_2004,tc_loss_ha_2005,tc_loss_ha_2006,tc_loss_ha_2007,tc_loss_ha_2008,tc_loss_ha_2009,tc_loss_ha_2010,tc_loss_ha_2011,tc_loss_ha_2012,tc_loss_ha_2013,tc_loss_ha_2014,tc_loss_ha_2015,tc_loss_ha_2016,tc_loss_ha_2017,tc_loss_ha_2018,tc_loss_ha_2019,tc_loss_ha_2020,tc_loss_ha_2021,tc_loss_ha_2022,tc_loss_ha_2023
India,Uttar Pradesh,Sitapur,25,578044,4039,1584,6906,132,15,10,22,18,54,40,23,22,11,33,53,0,0,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Sitapur,30,578044,1843,905,6906,132,15,10,22,17,53,40,23,22,11,32,53,0,0,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Sitapur,50,578044,930,148,6906,106,10,6,16,8,36,25,9,14,5,18,32,0,0,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Sitapur,75,578044,430,12,6906,57,5,3,8,3,18,10,2,4,1,8,15,0,0,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Sonbhadra,0,678916,678916,678916,4965,1,2,4,12,5,4,7,17,26,19,10,32,17,40,16,18,3,0,0,0,0,0,113
India,Uttar Pradesh,Sonbhadra,10,678916,34956,12585,4965,0,0,2,3,1,0,1,3,2,5,2,3,2,1,2,4,0,0,0,0,0,0,12
India,Uttar Pradesh,Sonbhadra,15,678916,18730,4087,4965,0,0,1,2,1,0,1,3,1,4,1,2,1,0,0,1,0,0,0,0,0,0,2
India,Uttar Pradesh,Sonbhadra,20,678916,16280,3477,4965,0,0,1,2,1,0,1,3,1,4,1,2,1,0,0,1,0,0,0,0,0,0,2
India,Uttar Pradesh,Sonbhadra,25,678916,10211,3101,4965,0,0,1,2,1,0,1,3,1,4,1,2,0,0,0,1,0,0,0,0,0,0,0
India,Uttar Pradesh,Sonbhadra,30,678916,4879,1358,4965,0,0,1,1,1,0,1,3,1,4,1,2,0,0,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Sonbhadra,50,678916,99,9,4965,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Sonbhadra,75,678916,0,0,4965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Sultanpur,0,246165,246165,246165,1362,1,1,1,1,2,2,2,4,2,1,2,3,2,1,0,0,0,0,0,0,0,1,1
India,Uttar Pradesh,Sultanpur,10,246165,1907,4755,1362,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Sultanpur,15,246165,1426,3128,1362,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Sultanpur,20,246165,1375,2836,1362,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Sultanpur,25,246165,1241,2494,1362,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Sultanpur,30,246165,90,1438,1362,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Sultanpur,50,246165,26,304,1362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Sultanpur,75,246165,4,14,1362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Unnao,0,459854,459854,459854,7113,11,8,9,12,4,41,13,5,28,6,16,26,1,0,0,0,0,0,0,0,0,0,17
India,Uttar Pradesh,Unnao,10,459854,1848,2250,7113,7,4,4,6,2,20,5,2,15,3,7,10,0,0,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Unnao,15,459854,1386,1473,7113,7,4,4,6,2,20,5,2,14,3,7,10,0,0,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Unnao,20,459854,1261,1302,7113,7,3,4,5,1,19,5,1,13,3,6,10,0,0,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Unnao,25,459854,1099,1156,7113,7,3,4,4,1,17,4,1,12,3,5,9,0,0,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Unnao,30,459854,243,709,7113,6,3,3,4,1,17,4,1,12,3,5,9,0,0,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Unnao,50,459854,53,126,7113,4,1,1,2,0,7,1,0,5,1,2,3,0,0,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Unnao,75,459854,8,5,7113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Varanasi,0,155118,155118,155118,379,1,3,8,15,3,6,3,3,14,2,2,13,1,3,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Varanasi,10,155118,1413,334,379,0,1,2,5,1,2,1,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Varanasi,15,155118,1142,170,379,0,1,2,5,1,2,1,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Varanasi,20,155118,1114,130,379,0,1,2,5,1,1,1,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Varanasi,25,155118,988,106,379,0,1,1,3,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Varanasi,30,155118,54,47,379,0,1,1,3,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Varanasi,50,155118,13,7,379,0,0,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Varanasi,75,155118,4,0,379,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Uttarakhand,Almora,0,310201,310201,310201,4026,4,4,4,54,8,4,5,6,57,14,4,51,5,4,12,39,13,6,13,13,18,17,6
India,Uttarakhand,Almora,10,310201,143109,120397,4026,4,4,4,49,7,4,4,5,55,13,4,47,3,3,9,21,9,3,9,6,11,12,2
India,Uttarakhand,Almora,15,310201,129199,110101,4026,4,4,4,48,7,4,4,4,55,12,3,46,3,3,9,20,8,3,9,5,10,11,2
India,Uttarakhand,Almora,20,310201,126073,108398,4026,4,4,4,48,7,4,4,4,54,12,3,46,3,3,9,20,7,3,8,5,10,11,1
India,Uttarakhand,Almora,25,310201,119441,85185,4026,4,4,4,47,7,4,4,4,54,12,3,45,2,3,8,19,7,2,8,4,9,11,1
India,Uttarakhand,Almora,30,310201,112210,83294,4026,4,4,4,47,7,4,4,4,54,12,3,45,2,2,8,18,6,2,8,4,9,11,1
India,Uttarakhand,Almora,50,310201,76750,55078,4026,4,3,3,39,6,4,3,3,44,10,3,40,1,1,3,12,3,2,5,2,8,8,0
India,Uttarakhand,Almora,75,310201,37862,26156,4026,2,2,2,13,3,2,2,2,17,7,2,18,1,1,0,4,1,0,1,0,3,3,0
India,Uttarakhand,Bageshwar,0,228123,228123,228123,857,0,1,4,7,17,1,4,5,14,6,1,31,5,5,30,9,7,2,9,3,9,16,23
India,Uttarakhand,Bageshwar,10,228123,93934,81260,857,0,1,4,5,15,1,4,4,13,5,1,26,2,3,19,6,4,1,7,1,6,9,8
India,Uttarakhand,Bageshwar,15,228123,87355,76306,857,0,1,4,4,14,1,3,4,12,5,1,23,2,3,16,5,4,1,6,1,5,7,7
India,Uttarakhand,Bageshwar,20,228123,86121,75591,857,0,1,4,4,14,1,3,4,12,5,1,23,2,3,16,5,4,1,6,1,5,7,7
India,Uttarakhand,Bageshwar,25,228123,82147,60215,857,0,1,4,4,14,1,3,4,12,5,1,22,1,3,16,5,4,1,6,1,5,7,6
India,Uttarakhand,Bageshwar,30,228123,79668,58991,857,0,1,4,4,13,1,3,3,12,4,1,21,1,2,15,5,4,1,6,1,5,7,6
India,Uttarakhand,Bageshwar,50,228123,58207,43693,857,0,1,2,2,8,0,2,2,9,3,1,15,1,2,6,4,2,1,5,1,5,5,3
India,Uttarakhand,Bageshwar,75,228123,31230,23240,857,0,0,0,1,4,0,1,0,5,1,1,5,0,1,0,1,0,1,3,0,2,2,1
India,Uttarakhand,Chamoli,0,792867,792867,792867,3029,4,3,3,26,18,8,15,10,56,19,15,20,24,27,11,16,47,33,42,42,70,43,86
India,Uttarakhand,Chamoli,10,792867,209237,177132,3029,3,3,3,24,16,7,13,9,54,17,14,15,11,17,4,10,32,21,32,18,37,30,35
India,Uttarakhand,Chamoli,15,792867,201107,169268,3029,3,3,3,24,15,7,12,9,54,17,14,15,10,16,3,9,30,20,30,17,35,29,31
India,Uttarakhand,Chamoli,20,792867,199640,168550,3029,3,3,3,24,15,7,12,9,54,17,14,15,10,16,3,9,30,20,30,16,34,29,30
India,Uttarakhand,Chamoli,25,792867,196926,155030,3029,3,3,3,24,15,7,12,8,53,17,14,15,10,16,3,9,29,20,29,16,33,28,29
India,Uttarakhand,Chamoli,30,792867,192909,152828,3029,3,3,3,24,15,7,12,8,52,17,14,15,10,15,3,8,28,20,28,14,32,27,27
India,Uttarakhand,Chamoli,50,792867,165068,124205,3029,3,2,2,20,13,6,10,6,45,14,13,11,8,12,1,4,22,17,22,11,23,22,21
India,Uttarakhand,Chamoli,75,792867,108415,81602,3029,2,1,1,12,7,4,6,2,29,11,9,6,4,6,0,1,9,10,11,2,9,11,12
India,Uttarakhand,Champawat,0,168452,168452,168452,2397,26,28,20,64,72,41,28,123,37,64,47,141,7,8,24,57,73,102,86,37,157,45,18
India,Uttarakhand,Champawat,10,168452,126006,123946,2397,26,27,20,62,70,39,27,118,36,63,47,139,5,6,22,53,69,86,79,27,144,40,13
India,Uttarakhand,Champawat,15,168452,123378,120672,2397,26,27,19,61,70,39,27,118,36,63,46,139,5,6,21,52,69,84,79,26,142,39,12
India,Uttarakhand,Champawat,20,168452,122292,120058,2397,26,27,19,61,69,39,27,118,36,63,46,138,5,6,21,52,69,84,78,25,140,39,12
India,Uttarakhand,Champawat,25,168452,120643,116727,2397,26,27,19,61,69,39,27,117,36,63,46,138,5,6,21,51,68,83,77,24,140,39,11
India,Uttarakhand,Champawat,30,168452,118482,115597,2397,25,27,19,61,69,39,27,117,36,62,46,137,5,6,21,50,68,80,76,23,136,38,11
India,Uttarakhand,Champawat,50,168452,109100,102632,2397,24,25,18,58,66,36,25,109,35,59,45,132,4,5,19,47,64,70,71,21,128,34,9
India,Uttarakhand,Champawat,75,168452,86929,79468,2397,17,20,14,43,53,27,15,85,29,46,37,110,3,4,13,32,50,49,54,14,97,26,7
India,Uttarakhand,Dehradun,0,306702,306702,306702,2323,6,39,7,9,22,24,25,21,32,25,30,89,40,22,11,37,179,22,12,11,33,41,169
India,Uttarakhand,Dehradun,10,306702,169133,166174,2323,5,31,5,7,18,21,20,19,28,19,25,82,28,13,9,29,162,19,8,8,27,30,96
India,Uttarakhand,Dehradun,15,306702,164129,159799,2323,5,31,5,7,17,21,19,18,27,19,25,81,27,13,9,28,160,19,8,7,26,29,89
India,Uttarakhand,Dehradun,20,306702,162531,158698,2323,5,30,5,7,17,20,19,18,27,18,25,80,27,12,8,28,159,19,8,7,25,29,85
India,Uttarakhand,Dehradun,25,306702,159704,154685,2323,5,30,5,7,17,20,19,18,27,18,24,80,26,12,8,28,158,18,7,7,25,28,81
India,Uttarakhand,Dehradun,30,306702,156029,150809,2323,5,30,5,7,17,20,18,18,27,18,24,80,25,11,8,27,156,18,7,6,23,27,74
India,Uttarakhand,Dehradun,50,306702,134409,118422,2323,4,26,4,5,12,16,12,17,23,12,19,70,17,5,1,19,129,16,5,5,18,23,48
India,Uttarakhand,Dehradun,75,306702,63980,50425,2323,3,22,2,3,6,11,4,12,16,4,9,48,2,1,0,1,16,3,1,2,5,9,12
India,Uttarakhand,Garhwal,0,545564,545564,545564,4955,9,21,7,42,25,37,17,46,80,101,51,81,33,23,19,32,23,41,36,59,61,39,214
India,Uttarakhand,Garhwal,10,545564,325564,309241,4955,7,18,7,39,20,34,14,38,77,77,38,71,21,15,14,20,13,25,20,31,43,20,116
India,Uttarakhand,Garhwal,15,545564,312366,292748,4955,7,18,7,39,20,33,14,38,76,74,38,71,20,15,13,18,13,23,18,26,40,19,109
India,Uttarakhand,Garhwal,20,545564,309126,290047,4955,7,18,7,38,20,33,13,37,76,73,37,70,19,15,13,18,12,23,18,25,40,19,105
India,Uttarakhand,Garhwal,25,545564,301985,270667,4955,7,17,7,38,20,33,13,37,76,71,37,70,18,15,13,18,12,22,17,23,39,19,102
India,Uttarakhand,Garhwal,30,545564,291677,261345,4955,7,17,7,38,20,33,13,37,76,70,37,70,17,14,12,17,11,21,16,21,37,18,94
India,Uttarakhand,Garhwal,50,545564,228770,183217,4955,6,16,6,33,17,29,10,32,71,59,32,61,10,9,9,12,7,15,11,13,30,15,59
India,Uttarakhand,Garhwal,75,545564,89343,57256,4955,3,10,3,16,8,17,5,21,45,29,18,33,2,3,0,2,1,5,2,4,17,4,6
India,Uttarakhand,Hardwar,0,238572,238572,238572,5005,1,31,137,52,305,179,63,43,34,84,39,94,48,41,50,20,0,6,50,35,28,18,106
India,Uttarakhand,Hardwar,10,238572,35175,32588,5005,1,6,14,13,52,28,10,5,5,10,10,16,13,12,18,9,0,0,21,23,10,11,18
India,Uttarakhand,Hardwar,15,238572,32258,29268,5005,1,5,9,9,39,21,8,4,4,8,8,11,10,10,16,8,0,0,20,16,7,11,16
India,Uttarakhand,Hardwar,20,238572,31214,28762,5005,1,5,8,7,29,14,6,3,3,5,6,8,9,10,12,7,0,0,18,15,7,10,14
India,Uttarakhand,Hardwar,25,238572,28598,27763,5005,1,4,8,7,27,13,6,3,3,5,6,7,8,9,8,6,0,0,17,10,5,8,12
India,Uttarakhand,Hardwar,30,238572,25703,24158,5005,1,4,7,7,26,13,6,3,3,5,5,6,7,7,8,6,0,0,14,1,1,6,10
India,Uttarakhand,Hardwar,50,238572,9305,11312,5005,1,1,0,1,2,2,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,2
India,Uttarakhand,Hardwar,75,238572,316,901,5005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Uttarakhand,Nainital,0,406379,406379,406379,4175,246,159,159,498,361,772,777,1386,367,390,711,644,442,358,704,678,129,453,480,403,1121,522,1391
India,Uttarakhand,Nainital,10,406379,311614,302500,4175,231,137,133,466,331,712,739,1342,334,360,602,580,315,252,522,538,104,394,377,374,998,443,1225
India,Uttarakhand,Nainital,15,406379,306789,296376,4175,228,134,130,462,328,702,730,1333,328,356,583,570,303,245,512,528,101,388,369,372,990,436,1209
India,Uttarakhand,Nainital,20,406379,304392,295394,4175,228,134,128,459,324,695,727,1329,324,353,570,564,292,237,502,520,100,385,365,369,986,431,1198
India,Uttarakhand,Nainital,25,406379,301786,291490,4175,227,133,125,457,322,690,725,1324,321,351,555,554,280,230,491,512,98,384,363,369,982,427,1188
India,Uttarakhand,Nainital,30,406379,297778,287829,4175,226,132,124,455,320,685,722,1317,319,349,541,548,270,223,479,503,97,380,358,366,976,422,1174
India,Uttarakhand,Nainital,50,406379,280466,261081,4175,191,104,95,415,275,597,648,1165,246,318,424,482,221,180,393,442,84,361,331,356,947,388,1091
India,Uttarakhand,Nainital,75,406379,211256,187980,4175,117,51,52,305,171,298,341,712,132,216,177,313,94,95,134,277,43,203,204,206,588,235,615
India,Uttarakhand,Pithoragarh,0,732913,732913,732913,3846,3,11,6,23,11,8,26,9,23,11,4,39,7,12,3,12,37,19,19,69,68,20,32
India,Uttarakhand,Pithoragarh,10,732913,147126,124596,3846,2,10,5,21,10,7,24,8,21,10,3,35,3,4,1,9,21,10,10,42,45,9,7
India,Uttarakhand,Pithoragarh,15,732913,135346,115909,3846,2,10,5,21,9,7,23,8,20,10,3,34,3,4,1,8,20,9,10,37,42,8,7
India,Uttarakhand,Pithoragarh,20,732913,132887,114919,3846,2,10,5,21,9,7,23,8,20,10,3,34,3,4,1,8,19,9,10,37,41,8,6
India,Uttarakhand,Pithoragarh,25,732913,128498,92322,3846,2,10,5,21,9,7,23,8,20,10,3,33,3,4,1,8,18,8,10,36,40,8,6
India,Uttarakhand,Pithoragarh,30,732913,124243,89944,3846,2,10,5,20,8,7,23,8,20,10,3,33,3,3,1,8,15,8,10,34,38,7,6
India,Uttarakhand,Pithoragarh,50,732913,92724,61731,3846,1,8,4,17,6,6,18,6,17,8,2,27,3,2,0,7,7,6,8,23,30,5,5
India,Uttarakhand,Pithoragarh,75,732913,43418,28962,3846,0,5,1,7,2,3,8,2,9,3,1,11,0,0,0,6,1,1,4,4,8,1,2
India,Uttarakhand,Rudraprayag,0,121405,121405,121405,748,2,0,1,13,2,1,2,10,21,8,13,7,37,48,1,2,5,7,7,22,16,8,15
India,Uttarakhand,Rudraprayag,10,121405,49140,43578,748,2,0,1,13,2,1,2,9,21,7,13,5,21,35,1,1,2,5,3,12,10,3,5
India,Uttarakhand,Rudraprayag,15,121405,47836,41770,748,2,0,1,13,2,1,2,9,21,7,13,5,20,34,0,1,2,5,3,11,9,3,4
India,Uttarakhand,Rudraprayag,20,121405,47619,41595,748,2,0,1,13,1,1,2,9,21,7,13,5,20,34,0,1,2,5,3,11,9,3,4
India,Uttarakhand,Rudraprayag,25,121405,47318,39492,748,2,0,1,13,1,1,2,9,21,7,13,5,20,34,0,1,2,5,3,11,9,3,4
India,Uttarakhand,Rudraprayag,30,121405,46549,38960,748,2,0,1,13,1,1,2,9,21,7,13,5,19,33,0,1,2,5,3,10,8,3,4
India,Uttarakhand,Rudraprayag,50,121405,40570,31783,748,2,0,1,13,1,1,1,7,20,7,12,3,15,29,0,0,1,4,2,8,6,2,3
India,Uttarakhand,Rudraprayag,75,121405,27748,21155,748,1,0,0,12,1,1,1,5,17,4,10,1,7,13,0,0,0,3,1,2,2,1,0
India,Uttarakhand,Tehri Garhwal,0,438890,438890,438890,3796,8,119,14,23,29,52,26,33,89,33,39,129,14,14,4,45,30,54,60,50,49,54,123
India,Uttarakhand,Tehri Garhwal,10,438890,233032,238165,3796,8,117,13,22,29,51,25,31,87,32,38,127,8,10,2,23,15,34,33,28,34,29,69
India,Uttarakhand,Tehri Garhwal,15,438890,225494,226390,3796,8,117,13,21,28,50,24,31,86,31,38,126,7,9,2,23,15,33,31,27,34,28,64
India,Uttarakhand,Tehri Garhwal,20,438890,223890,224708,3796,8,116,13,21,28,50,24,31,86,31,37,126,7,9,2,22,15,32,31,27,33,28,63
India,Uttarakhand,Tehri Garhwal,25,438890,221760,217770,3796,8,115,13,21,28,50,24,30,86,31,37,125,7,9,2,22,15,32,31,26,33,27,61
India,Uttarakhand,Tehri Garhwal,30,438890,216898,212079,3796,8,115,13,21,28,50,24,30,86,31,37,125,7,9,1,20,15,31,29,24,31,26,57
India,Uttarakhand,Tehri Garhwal,50,438890,185880,161838,3796,8,108,11,17,25,45,20,28,81,27,35,114,4,7,1,14,12,25,23,20,28,21,38
India,Uttarakhand,Tehri Garhwal,75,438890,116540,91164,3796,4,95,7,7,15,33,13,18,64,20,30,90,2,5,0,5,5,8,8,11,12,12,11
India,Uttarakhand,Udham Singh Nagar,0,286233,286233,286233,2034,74,62,69,108,107,285,108,174,113,120,95,188,212,381,308,355,301,61,312,545,528,244,771
India,Uttarakhand,Udham Singh Nagar,10,286233,62104,65419,2034,45,33,50,80,70,246,77,137,90,98,57,155,108,288,241,249,282,47,245,493,484,210,531
India,Uttarakhand,Udham Singh Nagar,15,286233,59268,61208,2034,42,30,48,77,65,239,74,133,88,97,56,151,101,283,233,239,281,47,234,488,479,204,518
India,Uttarakhand,Udham Singh Nagar,20,286233,58048,60682,2034,41,29,47,75,63,235,69,129,86,95,55,149,95,279,230,234,280,46,230,482,476,201,513
India,Uttarakhand,Udham Singh Nagar,25,286233,56569,59874,2034,39,28,47,73,60,231,65,125,85,93,53,144,93,276,226,226,278,46,224,478,471,198,503
India,Uttarakhand,Udham Singh Nagar,30,286233,54957,57103,2034,38,27,47,73,59,230,64,124,84,93,52,143,89,271,222,215,277,46,218,474,466,193,494
India,Uttarakhand,Udham Singh Nagar,50,286233,46651,46632,2034,23,16,35,59,42,195,40,91,75,78,35,124,68,243,197,155,259,38,160,397,414,175,425
India,Uttarakhand,Udham Singh Nagar,75,286233,17668,16604,2034,9,7,10,30,13,103,13,18,52,41,19,68,23,120,123,80,134,11,45,120,163,74,127
India,Uttarakhand,Uttarkashi,0,804550,804550,804550,2396,10,169,32,31,50,60,100,31,167,24,36,143,26,15,0,7,16,21,21,25,21,48,48
India,Uttarakhand,Uttarkashi,10,804550,244652,221712,2396,9,166,30,30,49,59,99,30,164,23,35,139,14,10,0,6,13,12,16,14,16,31,23
India,Uttarakhand,Uttarkashi,15,804550,237747,212595,2396,9,165,30,30,48,58,98,30,164,23,35,138,14,10,0,6,12,12,15,13,15,29,22
India,Uttarakhand,Uttarkashi,20,804550,236533,211418,2396,9,165,30,30,48,58,98,30,164,23,35,137,13,10,0,6,12,12,15,13,15,29,21
India,Uttarakhand,Uttarkashi,25,804550,235630,201385,2396,9,164,30,30,48,58,98,30,163,23,35,137,13,10,0,6,12,11,15,13,15,29,21
India,Uttarakhand,Uttarkashi,30,804550,231737,198289,2396,9,164,30,30,48,58,97,30,163,23,34,136,13,10,0,6,12,11,15,12,14,28,20
India,Uttarakhand,Uttarkashi,50,804550,209653,150013,2396,8,149,27,26,43,53,88,28,156,20,32,123,11,9,0,5,9,9,14,10,11,24,16
India,Uttarakhand,Uttarkashi,75,804550,138377,93421,2396,6,110,17,16,30,42,63,23,134,15,28,101,7,7,0,2,4,5,9,5,3,14,7
India,West Bengal,Alipurduar,0,280176,280176,280176,6586,112,230,146,195,280,415,1065,1243,438,1611,497,694,149,327,69,129,358,200,210,123,248,279,374
India,West Bengal,Alipurduar,10,280176,136816,103009,6586,105,221,140,169,262,397,1043,1195,424,1563,479,673,134,288,66,120,326,183,183,94,213,250,308
India,West Bengal,Alipurduar,15,280176,129607,93737,6586,104,218,139,167,260,393,1037,1186,421,1549,476,665,132,282,66,119,322,181,180,93,209,246,300
India,West Bengal,Alipurduar,20,280176,126488,92849,6586,103,217,138,166,258,391,1034,1181,420,1541,473,662,130,279,66,118,320,178,177,90,202,242,294
India,West Bengal,Alipurduar,25,280176,123163,90627,6586,102,215,138,163,257,388,1032,1176,419,1536,471,659,129,275,66,118,317,177,176,88,199,237,288
India,West Bengal,Alipurduar,30,280176,118440,83490,6586,101,213,137,162,255,387,1029,1173,417,1529,469,655,126,269,66,117,313,174,171,86,193,230,279
India,West Bengal,Alipurduar,50,280176,97597,55974,6586,79,178,115,126,223,335,937,1045,370,1326,413,575,106,220,57,98,274,150,141,63,145,184,222
India,West Bengal,Alipurduar,75,280176,39602,18939,6586,30,94,63,58,133,165,532,562,172,586,179,269,21,37,8,19,65,27,24,12,24,34,45
India,West Bengal,Bankura,0,696472,696472,696472,16763,26,23,10,219,8,491,80,119,182,192,100,363,266,652,443,986,789,620,896,741,638,457,1030
India,West Bengal,Bankura,10,696472,6754,655,16763,12,1,0,24,0,52,7,13,22,45,19,34,3,17,7,30,26,14,26,20,14,6,31
India,West Bengal,Bankura,15,696472,2399,97,16763,12,1,0,23,0,50,7,12,22,44,19,33,1,12,3,22,20,10,19,15,10,3,23
India,West Bengal,Bankura,20,696472,1932,79,16763,12,1,0,20,0,47,7,11,20,43,18,30,1,7,3,15,14,6,11,9,6,3,16
India,West Bengal,Bankura,25,696472,630,40,16763,11,1,0,20,0,45,7,11,20,43,18,30,0,1,0,3,3,1,1,2,2,1,6
India,West Bengal,Bankura,30,696472,423,15,16763,11,1,0,19,0,42,6,10,19,42,18,28,0,0,0,1,0,0,0,0,1,1,5
India,West Bengal,Bankura,50,696472,77,0,16763,8,0,0,2,0,4,0,1,5,21,7,3,0,0,0,0,0,0,0,0,0,0,1
India,West Bengal,Bankura,75,696472,11,0,16763,5,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
India,West Bengal,Barddhaman,0,704144,704144,704144,3891,0,0,2,3,2,8,3,1,5,5,3,33,42,94,73,141,130,77,86,85,124,55,168
India,West Bengal,Barddhaman,10,704144,5524,2660,3891,0,0,0,0,1,0,1,0,1,2,0,1,0,1,1,4,0,6,1,0,1,0,2
India,West Bengal,Barddhaman,15,704144,1149,656,3891,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
India,West Bengal,Barddhaman,20,704144,991,534,3891,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
India,West Bengal,Barddhaman,25,704144,338,376,3891,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
India,West Bengal,Barddhaman,30,704144,190,172,3891,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
India,West Bengal,Barddhaman,50,704144,16,11,3891,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
India,West Bengal,Barddhaman,75,704144,4,1,3891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,West Bengal,Birbhum,0,455570,455570,455570,3768,1,0,2,3,1,1,3,2,3,1,0,10,10,31,39,36,25,19,12,23,7,7,51
India,West Bengal,Birbhum,10,455570,2373,1475,3768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,West Bengal,Birbhum,15,455570,378,340,3768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,West Bengal,Birbhum,20,455570,373,267,3768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,West Bengal,Birbhum,25,455570,18,198,3768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,West Bengal,Birbhum,30,455570,7,96,3768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,West Bengal,Birbhum,50,455570,0,1,3768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,West Bengal,Birbhum,75,455570,0,0,3768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,West Bengal,Dakshin Dinajpur,0,211766,211766,211766,2123,1,1,0,1,1,1,1,0,0,0,1,2,1,4,0,0,0,1,0,3,6,4,11
India,West Bengal,Dakshin Dinajpur,10,211766,1337,865,2123,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
India,West Bengal,Dakshin Dinajpur,15,211766,396,366,2123,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
India,West Bengal,Dakshin Dinajpur,20,211766,351,315,2123,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
India,West Bengal,Dakshin Dinajpur,25,211766,177,255,2123,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
India,West Bengal,Dakshin Dinajpur,30,211766,122,160,2123,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
